Num Triangles in Mesh	 Num triangles not on LR traversal	 Num water triangles after island formation	 Num triangles introduced by island formation	 Num Islands
30	122	8000	3998	49.975	3660	45.75	413	5.1625	3614	45.175	123	1.5375	190	2.375
30	123	8000	3999	49.9875	3690	46.125	267	3.3375	3685	46.0625	148	1.85	210	2.625
30	122	8000	3998	49.975	3660	45.75	359	4.4875	3610	45.125	159	1.9875	212	2.65
30	123	8000	3997	49.9625	3690	46.125	258	3.225	3689	46.1125	152	1.9	211	2.6375
30	121	8000	3999	49.9875	3630	45.375	451	5.6375	3537	44.2125	181	2.2625	201	2.5125
30	124	8000	3997	49.9625	3690	46.125	255	3.1875	3655	45.6875	188	2.35	212	2.65
30	122	8000	3997	49.9625	3660	45.75	342	4.275	3646	45.575	142	1.775	210	2.625
30	123	8000	4001	50.0125	3690	46.125	273	3.4125	3637	45.4625	187	2.3375	213	2.6625
30	123	8000	3996	49.95	3690	46.125	268	3.35	3672	45.9	156	1.95	214	2.675
30	124	8000	4000	50.0	3690	46.125	265	3.3125	3655	45.6875	175	2.1875	215	2.6875
30	123	8000	3996	49.95	3690	46.125	276	3.45	3670	45.875	153	1.9125	211	2.6375
30	123	8000	3999	49.9875	3690	46.125	269	3.3625	3662	45.775	165	2.0625	214	2.675
30	123	8000	4000	50.0	3690	46.125	257	3.2125	3687	46.0875	149	1.8625	217	2.7125
30	120	8000	3999	49.9875	3600	45.0	571	7.1375	3475	43.4375	169	2.1125	185	2.3125
30	121	8000	4000	50.0	3630	45.375	476	5.95	3534	44.175	165	2.0625	195	2.4375
30	123	8000	3999	49.9875	3690	46.125	267	3.3375	3662	45.775	171	2.1375	210	2.625
30	122	8000	4000	50.0	3659	45.7375	355	4.4375	3617	45.2125	160	2.0	209	2.6125
30	123	8000	3996	49.95	3690	46.125	264	3.3	3662	45.775	168	2.1	216	2.7
30	123	8000	3996	49.95	3690	46.125	272	3.4	3685	46.0625	139	1.7375	214	2.675
30	122	8000	3997	49.9625	3660	45.75	374	4.675	3609	45.1125	153	1.9125	204	2.55
30	121	8000	3998	49.975	3630	45.375	431	5.3875	3574	44.675	159	1.9875	206	2.575
30	122	8000	3999	49.9875	3660	45.75	375	4.6875	3592	44.9	170	2.125	203	2.5375
30	124	8000	3997	49.9625	3690	46.125	279	3.4875	3647	45.5875	181	2.2625	203	2.5375
30	123	8000	3998	49.975	3690	46.125	262	3.275	3655	45.6875	177	2.2125	216	2.7
30	123	8000	3996	49.95	3690	46.125	255	3.1875	3699	46.2375	138	1.725	218	2.725
30	124	8000	4000	50.0	3690	46.125	277	3.4625	3669	45.8625	157	1.9625	207	2.5875
30	124	8000	3996	49.95	3690	46.125	271	3.3875	3650	45.625	179	2.2375	210	2.625
30	121	8000	3996	49.95	3630	45.375	459	5.7375	3518	43.975	194	2.425	199	2.4875
30	122	8000	4000	50.0	3660	45.75	388	4.85	3580	44.75	174	2.175	198	2.475
30	122	8000	3998	49.975	3659	45.7375	393	4.9125	3578	44.725	170	2.125	200	2.5
30	122	8000	3998	49.975	3660	45.75	365	4.5625	3600	45.0	174	2.175	201	2.5125
30	124	8000	3996	49.95	3690	46.125	265	3.3125	3680	46.0	154	1.925	211	2.6375
30	123	8000	3999	49.9875	3690	46.125	274	3.425	3677	45.9625	153	1.9125	206	2.575
30	124	8000	3999	49.9875	3690	46.125	276	3.45	3648	45.6	176	2.2	210	2.625
30	123	8000	3997	49.9625	3690	46.125	242	3.025	3690	46.125	160	2.0	218	2.725
30	123	8000	3997	49.9625	3690	46.125	264	3.3	3661	45.7625	170	2.125	215	2.6875
30	121	8000	3999	49.9875	3630	45.375	455	5.6875	3555	44.4375	158	1.975	202	2.525
30	123	8000	3996	49.95	3659	45.7375	374	4.675	3583	44.7875	179	2.2375	205	2.5625
30	123	8000	4000	50.0	3690	46.125	263	3.2875	3673	45.9125	164	2.05	210	2.625
30	123	8000	3996	49.95	3690	46.125	243	3.0375	3705	46.3125	146	1.825	216	2.7
30	122	8000	3997	49.9625	3660	45.75	377	4.7125	3602	45.025	163	2.0375	198	2.475
30	122	8000	4000	50.0	3660	45.75	354	4.425	3618	45.225	164	2.05	204	2.55
30	121	8000	3997	49.9625	3630	45.375	464	5.8	3537	44.2125	172	2.15	197	2.4625
30	122	8000	4000	50.0	3660	45.75	384	4.8	3577	44.7125	180	2.25	199	2.4875
30	123	8000	3998	49.975	3690	46.125	264	3.3	3672	45.9	161	2.0125	213	2.6625
30	122	8000	4000	50.0	3660	45.75	375	4.6875	3608	45.1	155	1.9375	202	2.525
30	123	8000	3997	49.9625	3690	46.125	277	3.4625	3681	46.0125	144	1.8	208	2.6
